,Unnamed: 0,number,year,url,DJ score,WT score,AC score,JO score,AJ score,pdf only?,success,full text index
5868,5868,5868,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360544210004627,,,,,,,1,5564
5869,5869,5869,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0254058411007826,,,,,,,1,5565
5870,5870,5870,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611004452,,,,,,,1,5566
5871,5871,5871,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944010003243,,,,,,,1,5567
5872,5872,5872,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301462210002632,,,,,,,1,5568
5873,5873,5873,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010938X10005780,,,,,,,1,5569
5874,5874,5874,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S030438941100968X,,,,,,,1,5570
5875,5875,5875,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611004610,,,,,,,1,5571
5876,5876,5876,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838811006682,,,,,,,1,5572
5877,5877,5877,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S001346861001474X,,,,,,,1,5573
5878,5878,5878,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011000944,,,,,,,1,5574
5879,5879,5879,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1350630710001512,,,,,,,1,5575
5880,5880,5880,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897210012533,,,,,,,1,5576
5881,5881,5881,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011001883,,,,,,,1,5577
5882,5882,5882,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611004944,,,,,,,1,5578
5883,5883,5883,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004060901101087X,,,,,,,1,5579
5884,5884,5884,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135410006287,,,,,,,1,5580
5885,5885,5885,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301679X10002240,,,,,,,1,5581
5886,5886,5886,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011002189,,,,,,,1,5582
5887,5887,5887,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011001627,,,,,,,1,5583
5888,5888,5888,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610211000178,,,,,,,1,5584
5889,5889,5889,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0928493110002948,,,,,,,1,5585
5890,5890,5890,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611006487,,,,,,,1,5586
5891,5891,5891,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0376738811004054,,,,,,,1,5587
5892,5892,5892,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468610016166,,,,,,,1,5588
5893,5893,5893,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468610014635,,,,,,,1,5589
5894,5894,5894,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011000622,,,,,,,1,5590
5895,5895,5895,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301479710004640,,,,,,,1,5591
5896,5896,5896,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010938X11000564,,,,,,,1,5592
5897,5897,5897,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0009261411003149,,,,,,,1,5593
5898,5898,5898,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586611000992,,,,,,,1,5594
5899,5899,5899,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1350630710002335,,,,,,,1,5595
5900,5900,5900,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043164811003371,,,,,,,1,5596
5901,5901,5901,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135411005847,,,,,,,1,5597
5902,5902,5902,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711008369,,,,,,,1,5598
5903,5903,5903,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610211007715,,,,,,,1,5599
5904,5904,5904,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852411008789,,,,,,,1,5600
5905,5905,5905,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1002072110605790,,,,,,,1,5601
5906,5906,5906,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611013648,,,,,,,1,5602
5907,5907,5907,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944010003449,,,,,,,1,5603
5908,5908,5908,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0964830511001752,,,,,,,1,5604
5909,5909,5909,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897211002544,,,,1.0,,,1,5605
5910,5910,5910,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143749611000923,,,,,,,1,5606
5911,5911,5911,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0038092X11002775,,,,,,,1,5607
5912,5912,5912,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135411005896,,,,,,,1,5608
5913,5913,5913,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0896844611003676,,,,,,,1,5609
5914,5914,5914,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0254058411004081,,,,,,,1,5610
5915,5915,5915,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043164811002432,,,,,,,1,5611
5916,5916,5916,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468610016105,,,,,,,1,5612
5917,5917,5917,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378775310013467,,,,,,,1,5613
5918,5918,5918,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135411004453,,,,,,,1,5614
5919,5919,5919,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711012782,,,,,,,1,5615
5920,5920,5920,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611010279,,,,,,,1,5616
5921,5921,5921,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0958166910002375,,,,,,,1,5617
5922,5922,5922,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026057611000067,,,,,,,1,5618
5923,5923,5923,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337311002074,,,,,,,1,5619
5924,5924,5924,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011002256,,,,,,,1,5620
5925,5925,5925,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135410008808,,,,,,,1,5621
5926,5926,5926,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1364032110003448,,,,,,,1,5622
5927,5927,5927,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586611001481,,,,,,,1,5623
5928,5928,5928,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004313541100090X,,,,,,,1,5624
5929,5929,5929,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927775711005838,,,,,,,1,5625
5930,5930,5930,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004313541000713X,1.0,,,,,,1,5626
5931,5931,5931,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838811015866,,,,,,,1,5627
5932,5932,5932,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611009650,,,,,,,1,5628
5933,5933,5933,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1750583610001441,,,,,,,1,5629
5934,5934,5934,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135411005446,,,,,,,1,5630
5935,5935,5935,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1474706511002877,,,,,,,1,5631
5936,5936,5936,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0026057611800656,,,,,,,1,5632
5937,5937,5937,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609011014544,,,,,,,1,5633
5938,5938,5938,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S096808961100294X,,,,,,,1,5634
5939,5939,5939,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S187661021100244X,,,,,,,1,5635
5940,5940,5940,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960148111002539,,,,,,,1,5636
5941,5941,5941,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1742706111002467,,,,,,,1,5637
5942,5942,5942,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0920586111004743,,,,,,,1,5638
5943,5943,5943,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0140700711000880,,,,,,,1,5639
5944,5944,5944,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010938X10004890,,,,,,,1,5640
5945,5945,5945,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897211001551,,,,,,,1,5641
5946,5946,5946,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S135041771100071X,,,,,,,1,5642
5947,5947,5947,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378382010003681,,,,,,,1,5643
5948,5948,5948,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0144861710006132,,,,,,,1,5644
5949,5949,5949,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610211015955,,,,,,,1,5645
5950,5950,5950,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211009780,,,,,,,1,5646
5951,5951,5951,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0257897211005408,,,,,,,1,5647
5952,5952,5952,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1566119911001923,,,,,,,1,5648
5953,5953,5953,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1293255811001476,,,,,,,1,5649
5954,5954,5954,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468610015008,,,,,,,1,5650
5955,5955,5955,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1352231010008745,,,,,,,1,5651
5956,5956,5956,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0309174010004626,,,,,,,1,5652
5957,5957,5957,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711005997,,,,,,,1,5653
5958,5958,5958,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360128510000365,,,,,,,1,5654
5959,5959,5959,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411006698,,,,,,,1,5655
5960,5960,5960,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411007904,,,,,,,1,5656
5961,5961,5961,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610211000798,,,,,,,1,5657
5962,5962,5962,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0376738811003978,,,,,,,1,5658
5963,5963,5963,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S187661021101575X,,,,,,,1,5659
5964,5964,5964,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024810005131,,,,,,,1,5660
5965,5965,5965,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169772210001300,,,,,,,1,5661
5966,5966,5966,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0196890410005157,,,,,,,1,5662
5967,5967,5967,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010854511001214,,,,,,,1,5663
5968,5968,5968,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0734975011001443,,,,,,,1,5664
5969,5969,5969,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926860X11004133,,,,,,,1,5665
5970,5970,5970,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711004505,,,,,,,1,5666
5971,5971,5971,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169772210001683,,,,,,,1,5667
5972,5972,5972,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611002970,,,,,,,1,5668
5973,5973,5973,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960148111000899,,,,,,,1,5669
5974,5974,5974,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411011290,,,,,,,1,5670
5975,5975,5975,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0264817210000310,,,,,,,1,5671
5976,5976,5976,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0032386111005076,,,,,,,1,5672
5977,5977,5977,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004060311100339X,,,,,,,1,5673
5978,5978,5978,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0025540811000638,,,,,,,1,5674
5979,5979,5979,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1876610211000397,,,,,,,1,5675
5980,5980,5980,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969711006590,,,,,,,1,5676
5981,5981,5981,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611013338,,,,,,,1,5677
5982,5982,5982,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433210018313,,,,,,,1,5678
5983,5983,5983,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236111000561,,,,,,,1,5679
5984,5984,5984,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S016943321100818X,,,,,,,1,5680
5985,5985,5985,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S004313541100282X,,,,,,,1,5681
5986,5986,5986,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611014812,,,,,,,1,5682
5987,5987,5987,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0961953411002182,,,,,,,1,5683
5988,5988,5988,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024811000456,,,,,,,1,5684
5989,5989,5989,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1383586611000554,,,,,,,1,5685
5990,5990,5990,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944010002493,,,,,,,1,5686
5991,5991,5991,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0969804311000832,,,,,,,1,5687
5992,5992,5992,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010854511002086,,,,,,,1,5688
5993,5993,5993,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379073810002598,,,,,,,1,5689
5994,5994,5994,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921509311006253,,,,,,,1,5690
5995,5995,5995,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1875510011000023,,,,,,,1,5691
5996,5996,5996,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411001925,,,,,,,1,5692
5997,5997,5997,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0038092X11000363,,,,,,,1,5693
5998,5998,5998,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411000257,,,,,,,1,5694
5999,5999,5999,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433210013292,,,,,,,1,5695
6000,6000,6000,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211005678,,,,0.0,,,1,5696
6001,6001,6001,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852411009813,,,,,,,1,5697
6002,6002,6002,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852411002331,,,,,,,1,5698
6003,6003,6003,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0887233310002614,,,,,,,1,5699
6004,6004,6004,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141022910002644,,,,0.0,,,1,5700
6005,6005,6005,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1567539411000429,,,,,,,1,5701
6006,6006,6006,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921510710006458,,,,,,,1,5702
6007,6007,6007,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1875389211004238,,,,,,,1,5703
6008,6008,6008,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010938X11003039,,,,,,,1,5704
6009,6009,6009,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0925838811001587,,,,,,,1,5705
6010,6010,6010,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0269749111003496,,,,,,,1,5706
6011,6011,6011,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433210012766,,,,,,,1,5707
6012,6012,6012,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022311511008117,,0.0,,,0.0,,1,5708
6013,6013,6013,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211001000,,,,,,,1,5709
6014,6014,6014,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0960852411010224,,,,,,,1,5710
6015,6015,6015,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969711005663,,,,,,,1,5711
6016,6016,6016,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1877705811001706,,,,,,,1,5712
6017,6017,6017,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337311001378,,,,,,,1,5713
6018,6018,6018,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468610016403,,,,,,,1,5714
6019,6019,6019,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1549963410003564,,,,,,,1,5715
6020,6020,6020,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0920410510002640,,,,,,,1,5716
6021,6021,6021,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378382011001548,,,,,,,1,5717
6022,6022,6022,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411006254,,,,,,,1,5718
6023,6023,6023,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0141391010003927,,,,,,,1,5719
6024,6024,6024,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0264817211001474,,,,,,,1,5720
6025,6025,6025,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1572665711001949,1.0,,,,,,1,5721
6026,6026,6026,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016236111002250,,,,,,,1,5722
6027,6027,6027,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411007709,,,,,,,1,5723
6028,6028,6028,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411010624,,,,,,,1,5724
6029,6029,6029,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304885311004367,,,,,,,1,5725
6030,6030,6030,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1003632611616294,,,,,,,1,5726
6031,6031,6031,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0955221910004577,,,,,,,1,5727
6032,6032,6032,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921510711003643,,,,,,,1,5728
6033,6033,6033,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1750583610000186,,,,,,,1,5729
6034,6034,6034,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411009800,,,,,,,1,5730
6035,6035,6035,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135411004362,,,,,,,1,5731
6036,6036,6036,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1548559511000097,,,,,,,0,
6037,6037,6037,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411011782,,,,,,,1,5732
6038,6038,6038,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916410009100,,,,,,,1,5733
6039,6039,6039,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0300944011001147,,,,,,,1,5734
6040,6040,6040,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301932211000528,,,,,,,1,5735
6041,6041,6041,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1387380611000443,,,,,,,1,5736
6042,6042,6042,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S002197971100186X,,,,,,,1,5737
6043,6043,6043,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0376738811001773,,,,,,,1,5738
6044,6044,6044,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411012301,,,,,,,1,5739
6045,6045,6045,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143749611001035,,,,,,,1,5740
6046,6046,6046,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0048969711006644,,,,,,,1,5741
6047,6047,6047,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S001191641000826X,,,,,,,1,5742
6048,6048,6048,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0921510711003886,,,,,,,1,5743
6049,6049,6049,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S030438941001410X,,,,,,,1,5744
6050,6050,6050,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0168365911003361,,,,,,,1,5745
6051,6051,6051,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337311001214,,,,,,,1,5746
6052,6052,6052,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1001074210605438,,,,,,,1,5747
6053,6053,6053,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S002197971100854X,,,,,,,1,5748
6054,6054,6054,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1003632611609138,,,,,,,1,5749
6055,6055,6055,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611013922,,,,,,,1,5750
6056,6056,6056,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0360544211001691,,,,,,,1,5751
6057,6057,6057,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611002325,,,,,,,1,5752
6058,6058,6058,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0306261911003242,,,,,,,1,5753
6059,6059,6059,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167779910001976,,,,,,,1,5754
6060,6060,6060,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S027753871000553X,,,,,,,1,5755
6061,6061,6061,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0956053X11002194,,,,,,,1,5756
6062,6062,6062,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S104458031000330X,,,,,,,1,5757
6063,6063,6063,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010938X10004634,,,,,,,1,5758
6064,6064,6064,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611007729,,,,,,,1,5759
6065,6065,6065,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022522310006616,,,0.0,,,,1,5760
6066,6066,6066,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967310014329,,,,,,,1,5761
6067,6067,6067,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411006205,,,,,,,1,5762
6068,6068,6068,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0167732211000481,,,,,,,1,5763
6069,6069,6069,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0013468611004361,,,,,,,1,5764
6070,6070,6070,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916410008192,,,,,,,1,5765
6071,6071,6071,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301751611000305,,,,,,,1,5766
6072,6072,6072,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389410012744,,,,,,,1,5767
6073,6073,6073,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211011627,,,,,,,1,5768
6074,6074,6074,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0011916411006096,,,,,,,1,5769
6075,6075,6075,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1385894711010680,,,,,,,1,5770
6076,6076,6076,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0926337311000749,,,,,,,1,5771
6077,6077,6077,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1001074210605761,,,,,,,1,5772
6078,6078,6078,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0010938X11003337,,,,,,,1,5773
6079,6079,6079,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0304389411011514,,,,,,,1,5774
6080,6080,6080,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0169433211002121,,,,,,,1,5775
6081,6081,6081,2011,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0261306911001671,,,,,,,1,5776
